relPosN,relPosE,relPosD,accN,accE,accD,pos_type
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-74.082832099,4.639360841,2614951.8,2610277.2,102.5,71.3,absPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-98.95,-221.9,5.25,58.9,83.9,71.3,relPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-74.082832106,4.639360858,2614955.4,2610280.8,102.4,71.3,absPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-98.77,-221.98,4.89,58.8,83.9,71.3,relPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-74.082831992,4.639360862,2614959.3,2610284.7,101.5,70.9,absPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-98.73,-220.71,4.5,58.2,83.2,70.9,relPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-74.082831968,4.639360877,2614959.0,2610284.4,101.3,70.7,absPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
-98.55,-220.45,4.53,58.0,83.0,70.7,relPos
